Fiscal Year,Cabinet,Department,Program,Expense Type,Expense Category,Recommended Amount,Approved Amount,Account Name,Fund,Fund Type,Program Number,Account Number
2015,Mayors Cabinet,Public Information,24 Hour/Constituent Engagement,Contractual Services,Communications,$24010.00,$24010.00,Communications, General Fund , Tax Supported Funds ,411300,52100
2015,Mayors Cabinet,Public Information,24 Hour/Constituent Engagement,Contractual Services,Repairs & Service To Equipment,$0.00,$0.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,411300,52700
2015,Mayors Cabinet,Public Information,24 Hour/Constituent Engagement,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,411300,52900
2015,Non-Mayoral Departments,City Council,City Council Administration,Contractual Services,Communications,$20000.00,$20000.00,Communications, General Fund , Tax Supported Funds ,112100,52100
2015,Non-Mayoral Departments,City Council,City Council Administration,Contractual Services,Repairs & Service To Equipment,$0.00,$0.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,112100,52700
2015,Non-Mayoral Departments,City Council,City Council Administration,Contractual Services,Contracted Services,$12000.00,$12000.00,Contracted Services, General Fund , Tax Supported Funds ,112100,52900
2015,Non-Mayoral Departments,City Council,City Councilors,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,112200,52100
2015,Non-Mayoral Departments,City Council,City Councilors,Contractual Services,Repairs & Service To Equipment,$4000.00,$4000.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,112200,52700
2015,Non-Mayoral Departments,City Council,City Councilors,Contractual Services,Contracted Services,$148000.00,$148000.00,Contracted Services, General Fund , Tax Supported Funds ,112200,52900
2015,Non-Mayoral Departments,City Council,Legislative Financial Support,Contractual Services,Repairs & Service To Equipment,$6000.00,$6000.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,112300,52700
2015,Non-Mayoral Departments,City Clerk,Legislative Support,Contractual Services,Communications,$2500.00,$2500.00,Communications, General Fund , Tax Supported Funds ,161100,52100
2015,Non-Mayoral Departments,City Clerk,Legislative Support,Contractual Services,Repairs & Service To Equipment,$2200.00,$2200.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,161100,52700
2015,Non-Mayoral Departments,City Clerk,Legislative Support,Contractual Services,Transportation of Persons,$550.00,$550.00,Transportation of Persons, General Fund , Tax Supported Funds ,161100,52800
2015,Non-Mayoral Departments,City Clerk,Legislative Support,Contractual Services,Contracted Services,$7150.00,$7150.00,Contracted Services, General Fund , Tax Supported Funds ,161100,52900
2015,Non-Mayoral Departments,City Clerk,Document Filing,Contractual Services,Communications,$2500.00,$2500.00,Communications, General Fund , Tax Supported Funds ,161200,52100
2015,Non-Mayoral Departments,City Clerk,Document Filing,Contractual Services,Repairs & Service To Equipment,$1500.00,$1500.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,161200,52700
2015,Non-Mayoral Departments,City Clerk,Document Filing,Contractual Services,Transportation of Persons,$1550.00,$1550.00,Transportation of Persons, General Fund , Tax Supported Funds ,161200,52800
2015,Non-Mayoral Departments,City Clerk,Document Filing,Contractual Services,Contracted Services,$1750.00,$1750.00,Contracted Services, General Fund , Tax Supported Funds ,161200,52900
2015,Non-Mayoral Departments,City Clerk,Archives,Contractual Services,Communications,$2000.00,$2000.00,Communications, General Fund , Tax Supported Funds ,161300,52100
2015,Non-Mayoral Departments,City Clerk,Archives,Contractual Services,Repairs & Service To Equipment,$1000.00,$1000.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,161300,52700
2015,Non-Mayoral Departments,City Clerk,Archives,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,161300,52800
2015,Non-Mayoral Departments,City Clerk,Archives,Contractual Services,Contracted Services,$7500.00,$7500.00,Contracted Services, General Fund , Tax Supported Funds ,161300,52900
2015,Non-Mayoral Departments,Finance Commission,Finance Commission Program,Contractual Services,Communications,$2700.00,$2700.00,Communications, General Fund , Tax Supported Funds ,193100,52100
2015,Non-Mayoral Departments,Finance Commission,Finance Commission Program,Contractual Services,Repairs & Service To Equipment,$250.00,$250.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,193100,52700
2015,Non-Mayoral Departments,Finance Commission,Finance Commission Program,Contractual Services,Contracted Services,$1500.00,$1500.00,Contracted Services, General Fund , Tax Supported Funds ,193100,52900
2015,Non-Mayoral Departments,Licensing Board,Licensing,Contractual Services,Communications,$7000.00,$7000.00,Communications, General Fund , Tax Supported Funds ,252100,52100
2015,Non-Mayoral Departments,Licensing Board,Licensing,Contractual Services,Repairs & Service To Equipment,$1000.00,$1000.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,252100,52700
2015,Non-Mayoral Departments,Licensing Board,Licensing,Contractual Services,Transportation of Persons,$629.00,$629.00,Transportation of Persons, General Fund , Tax Supported Funds ,252100,52800
2015,Non-Mayoral Departments,Licensing Board,Licensing,Contractual Services,Contracted Services,$15500.00,$15500.00,Contracted Services, General Fund , Tax Supported Funds ,252100,52900
2015,Operations,Human Resources,Personnel,Contractual Services,Communications,$11400.00,$11400.00,Communications, General Fund , Tax Supported Funds ,142100,52100
2015,Operations,Human Resources,Personnel,Contractual Services,Repairs & Service To Equipment,$2300.00,$2300.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,142100,52700
2015,Operations,Human Resources,Personnel,Contractual Services,Transportation of Persons,$1700.00,$1700.00,Transportation of Persons, General Fund , Tax Supported Funds ,142100,52800
2015,Operations,Human Resources,Personnel,Contractual Services,Contracted Services,$84500.00,$84500.00,Contracted Services, General Fund , Tax Supported Funds ,142100,52900
2015,Operations,Human Resources,Affirmative Action,Contractual Services,Contracted Services,$25000.00,$25000.00,Contracted Services, General Fund , Tax Supported Funds ,142200,52900
2015,Operations,Human Resources,Health Benefits & Insurance,Contractual Services,Communications,$3000.00,$3000.00,Communications, General Fund , Tax Supported Funds ,142300,52100
2015,Operations,Human Resources,Health Benefits & Insurance,Contractual Services,Repairs Buildings & Structures,$0.00,$0.00,Repairs Buildings & Structures, General Fund , Tax Supported Funds ,142300,52600
2015,Operations,Human Resources,Health Benefits & Insurance,Contractual Services,Repairs & Service To Equipment,$1500.00,$1500.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,142300,52700
2015,Operations,Human Resources,Health Benefits & Insurance,Contractual Services,Transportation of Persons,$900.00,$900.00,Transportation of Persons, General Fund , Tax Supported Funds ,142300,52800
2015,Operations,Human Resources,Health Benefits & Insurance,Contractual Services,Contracted Services,$4200.00,$4200.00,Contracted Services, General Fund , Tax Supported Funds ,142300,52900
2015,Operations,Human Resources,Workers' Comp,Contractual Services,Communications,$6000.00,$6000.00,Communications, General Fund , Tax Supported Funds ,142500,52100
2015,Operations,Human Resources,Workers' Comp,Contractual Services,Repairs & Service To Equipment,$1500.00,$1500.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,142500,52700
2015,Operations,Human Resources,Workers' Comp,Contractual Services,Transportation of Persons,$475.00,$475.00,Transportation of Persons, General Fund , Tax Supported Funds ,142500,52800
2015,Operations,Human Resources,Workers' Comp,Contractual Services,Contracted Services,$20200.00,$20200.00,Contracted Services, General Fund , Tax Supported Funds ,142500,52900
2015,Operations,Office of Labor Relations,Labor Relations,Contractual Services,Communications,$4100.00,$4100.00,Communications, General Fund , Tax Supported Funds ,147100,52100
2015,Operations,Office of Labor Relations,Labor Relations,Contractual Services,Repairs & Service To Equipment,$6550.00,$6550.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,147100,52700
2015,Operations,Office of Labor Relations,Labor Relations,Contractual Services,Transportation of Persons,$2500.00,$2500.00,Transportation of Persons, General Fund , Tax Supported Funds ,147100,52800
2015,Operations,Office of Labor Relations,Labor Relations,Contractual Services,Contracted Services,$585520.00,$585520.00,Contracted Services, General Fund , Tax Supported Funds ,147100,52900
2015,Operations,Intergovernmental Relations,IGR,Contractual Services,Communications,$12531.00,$12531.00,Communications, General Fund , Tax Supported Funds ,150100,52100
2015,Operations,Intergovernmental Relations,IGR,Contractual Services,Repairs & Service To Equipment,$1885.00,$1885.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,150100,52700
2015,Operations,Intergovernmental Relations,IGR,Contractual Services,Transportation of Persons,$5353.00,$5353.00,Transportation of Persons, General Fund , Tax Supported Funds ,150100,52800
2015,Operations,Intergovernmental Relations,IGR,Contractual Services,Contracted Services,$154382.20,$154382.20,Contracted Services, General Fund , Tax Supported Funds ,150100,52900
2015,Operations,Intergovernmental Relations,Grants Administration,Contractual Services,Communications,$470.00,$470.00,Communications, General Fund , Tax Supported Funds ,150200,52100
2015,Operations,Property & Construction Mgmt,PM&C Administration,Contractual Services,Communications,$70126.00,$70126.00,Communications, General Fund , Tax Supported Funds ,180100,52100
2015,Operations,Property & Construction Mgmt,PM&C Administration,Contractual Services,Repairs & Service To Equipment,$5110.00,$5110.00,Repairs & Service To Equipment, General Fund , Tax Supported Funds ,180100,52700
2015,Operations,Property & Construction Mgmt,PM&C Administration,Contractual Services,Transportation of Persons,$1700.00,$1700.00,Transportation of Persons, General Fund , Tax Supported Funds ,180100,52800
2015,Operations,Property & Construction Mgmt,PM&C Administration,Contractual Services,Contracted Services,$1000.00,$1000.00,Contracted Services, General Fund , Tax Supported Funds ,180100,52900
2015,Operations,Property & Construction Mgmt,Buildings Maintenance Mgmt,Contractual Services,Communications,$49000.00,$49000.00,Communications, General Fund , Tax Supported Funds ,180200,52100
2015,Operations,Property & Construction Mgmt,Buildings Maintenance Mgmt,Contractual Services,Utilities,$4100983.58,$4100983.58,Utilities, General Fund , Tax Supported Funds ,180200,52200
2015,Operations,Property & Construction Mgmt,Buildings Maintenance Mgmt,Contractual Services,Garbage/Waste Removal,$21600.00,$21600.00,Garbage/Waste Removal, General Fund , Tax Supported Funds ,180200,52500
