HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3ZV9H2YQQD7VUOPJU6NMJDT6EKGW3S,A3OHL5APT9R0QU,Approved,"Sat Sep 10 19:55:37 PDT 2016","Sat Sep 10 20:02:57 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj52.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoI19.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_453.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj481.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoL06.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoL06.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_453.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB32_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost187.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_129.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost83.png","seqOfTimestamps:1473562627767,1473562678653,1473562710585,1473562744927,1473562749306,1473562754015,1473562784840,1473562804927,1473562812369,1473562844090,1473562848733,1473562895921,1473562902919,1473562910158,1473562920147,1473562932123,1473562947219,1473562954721,1473562958468,1473562965449","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj52.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB32_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoL06.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost83.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_129.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_453.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost187.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj481.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoI19.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3TOK3KHVJTI5QYH45WZ2F0S0GK3O7D,A2N9Q1IHLP4LGI,Approved,"Sat Sep 10 19:38:13 PDT 2016","Sat Sep 10 20:08:13 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost526.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png","seqOfTimestamps:1473563261350,1473563269415","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost526.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3HL8HNGX451FY4S4LQEW62ASJ919FP,A1FH39U8XRB9KL,Approved,"Sat Sep 10 20:15:02 PDT 2016","Sat Sep 10 20:16:42 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis652.png,seqOfTimestamps:1473563784139,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis652.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3NJM2BJS4W6TNFO1BDKSKMP4R0RCPC,A233QOOHQ8T795,Approved,"Sat Sep 10 20:33:11 PDT 2016","Sat Sep 10 20:36:18 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost92.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_85.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB24_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis87.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj264.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj536.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_317.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_215.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj277.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI02_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_390.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryB10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png","seqOfTimestamps:1473564831010,1473564837970,1473564841650,1473564846490,1473564851226,1473564866857,1473564875578,1473564884617,1473564891305,1473564899097,1473564906377,1473564920761,1473564940953,1473564944985,1473564959608","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost92.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB24_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj264.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_215.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI02_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_390.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis87.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj536.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj277.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryB10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_85.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_317.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",36WLNQG78ZA6GJ75OZ8MFQKIV8QEBN,A2XO1EZX2CMUNJ,Approved,"Sat Sep 10 20:55:45 PDT 2016","Sat Sep 10 20:56:17 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,seqOfTimestamps:1473566178903,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3NJM2BJS4W6TNFO1BDKSKMP4R0SPCQ,A3TRR3S82J3P1T,Approved,"Sat Sep 10 21:01:59 PDT 2016","Sat Sep 10 21:03:29 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_165.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj395.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png","seqOfTimestamps:1473566535496,1473566545919,1473566548849,1473566570831,1473566590737","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_165.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj395.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj108.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",36WLNQG78ZA6GJ75OZ8MFQKIV8REBO,A328B2AIAED7P1,Approved,"Sat Sep 10 21:16:30 PDT 2016","Sat Sep 10 21:17:50 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost745.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png","seqOfTimestamps:1473567427150,1473567439669,1473567454167","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost745.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3ERMJ6L4DYSHQVWSSGKPNW3VLKR7MK,A140QSCUDO8CPW,Approved,"Sat Sep 10 21:22:45 PDT 2016","Sat Sep 10 21:26:21 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj233.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj233.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj277.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj233.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost227.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis328.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis328.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_48.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis250.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj360.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj233.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_406.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_46.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/treasuryL03_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png","seqOfTimestamps:1473567850168,1473567854983,1473567878810,1473567888519,1473567891163,1473567899387,1473567904809,1473567908431,1473567921178,1473567924328,1473567927174,1473567929481,1473567931798,1473567934937,1473567936827,1473567940337,1473567944949,1473567953432,1473567960103,1473567963996","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_406.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj360.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_48.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis250.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj277.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_46.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/treasuryL03_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost227.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj233.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis328.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3ZOTGHDK5IBR9W1WTZXDAROW3YJOS3,A202KZIT6UEIAY,Approved,"Sat Sep 10 21:35:18 PDT 2016","Sat Sep 10 21:36:22 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png","seqOfTimestamps:1473568514959,1473568549109",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_124.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3EFVCAY5L39VP1VQZOZ3L479SA2J8F,A3MWSKSKI7QCQ5,Approved,"Sat Sep 10 21:33:12 PDT 2016","Sat Sep 10 21:37:05 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,seqOfTimestamps:1473568579133,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3WI0P0II61SO4KAUO1JS9N71DITRDL,A2T4MOD2YNSKB8,Approved,"Sat Sep 10 21:38:35 PDT 2016","Sat Sep 10 21:39:55 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,seqOfTimestamps:1473568798368,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3DH6GAKTYYP04MRCUE0J8BJ14NIYZT,A2UQI9BEX18NCQ,Approved,"Sat Sep 10 21:38:59 PDT 2016","Sat Sep 10 21:41:25 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfTimestamps:1473568870854,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3TXWC2NHNZQO29XQRAEVD1T78ZYS9U,APRIV1JEUX1PM,Approved,"Sat Sep 10 21:48:43 PDT 2016","Sat Sep 10 21:52:24 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png","seqOfTimestamps:1473569484658,1473569515153",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3DYGAII7PL8XHGYKGVLN4RELVFVQPY,A250V0QRCNR17F,Approved,"Sat Sep 10 21:49:30 PDT 2016","Sat Sep 10 21:53:29 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,seqOfTimestamps:1473569581537,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3NQL1CS15R8JV2M2THBGN565GCFYVW,A1GV0UZU0T2ORS,Approved,"Sun Sep 11 00:52:46 PDT 2016","Sun Sep 11 00:54:11 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png,seqOfTimestamps:1473580413467,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3LEP4MGT3G01ODT5S4X2982XVWUBDW,A1EHRHC4FKALI7,Approved,"Sun Sep 11 01:25:45 PDT 2016","Sun Sep 11 01:30:01 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png","seqOfTimestamps:1473582496271,1473582529886",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3IFS6Q0HJIJHDAQTV4K8QUSARPOSIG,ACXHJT076XZZ2,Approved,"Sun Sep 11 02:00:56 PDT 2016","Sun Sep 11 02:05:14 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_116.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_45.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png","seqOfTimestamps:1473584511897,1473584559071,1473584607437,1473584668692,1473584701861","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_45.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_116.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3KV0LJBBH2LR8EG71UIVSDUVMWQMR3,A9UUOHLCLNJT8,Approved,"Sun Sep 11 06:09:32 PDT 2016","Sun Sep 11 06:11:09 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfTimestamps:1473599458484,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3IRIK4HM3AKLD96WWHLJEMYNWVA6C9,AEQNBR0780M5L,Approved,"Sun Sep 11 07:52:22 PDT 2016","Sun Sep 11 07:53:15 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_124.png,seqOfTimestamps:1473605605438,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_124.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3B837J3LDOWU69TCLREH4MT1ELARSM,A3AUJ69TYFHJ3N,Approved,"Sun Sep 11 08:22:39 PDT 2016","Sun Sep 11 08:24:22 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost83.png,seqOfTimestamps:1473607454109,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost83.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3TAYZSBPLL8D2PCR61ZG3ELT2TUS28,AXPIAF0FTD68S,Approved,"Sun Sep 11 08:27:14 PDT 2016","Sun Sep 11 08:30:04 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_45.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj593.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj593.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj270.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png","seqOfTimestamps:1473607688864,1473607736753,1473607744637,1473607778216,1473607794782","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj593.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj270.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_45.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3ZY8KE4ISJ3AM0VG27UMAJ33H33QVQ,A1OKUODA430N9Z,Approved,"Sun Sep 11 09:00:36 PDT 2016","Sun Sep 11 09:02:50 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoJ44.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png","seqOfTimestamps:1473609753746,1473609778048","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoJ44.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3XC1O3LBOSMKIBBE57MBSFGOAC0LTG,A2CGQR25WAHAUB,Approved,"Sun Sep 11 09:04:45 PDT 2016","Sun Sep 11 09:08:01 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfTimestamps:1473610064381,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3D8YOU6S9EKHZ3NWI86J8SKT3VIU68,A3PWM72U5QYE9R,Approved,"Sun Sep 11 09:18:39 PDT 2016","Sun Sep 11 09:19:37 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,seqOfTimestamps:1473610761028,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,seqOfAllImages:,
